release_year,genres
2015,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,['Indie']
2015,"['Adventure', 'Casual', 'Indie', 'RPG']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'Casual']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'RPG']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Indie', 'Strategy']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Casual', 'Indie', 'Early Access']"
2015,"['Action', 'Indie', 'RPG']"
2015,"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
2013,"['Adventure', 'Casual', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Indie', 'Massively Multiplayer', 'Strategy']"
2015,['Action']
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Indie', 'Racing']"
2015,"['Action', 'Indie', 'Racing']"
2015,['Indie']
2015,['Indie']
2015,['Simulation']
2015,"['Indie', 'RPG']"
2015,"['Indie', 'RPG']"
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Indie', 'RPG']"
2015,"['Indie', 'Simulation', 'Sports', 'Strategy']"
2015,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2018,"['Action', 'Indie', 'Simulation', 'Early Access']"
2015,"['Adventure', 'Indie', 'Simulation']"
2015,"['Simulation', 'Sports', 'Strategy']"
2014,"['Indie', 'Simulation']"
2015,"['Adventure', 'Casual', 'Indie', 'RPG']"
2015,['Indie']
2015,['RPG']
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,['Adventure']
2015,"['Indie', 'RPG', 'Strategy']"
2010,"['Casual', 'Indie', 'Simulation']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Casual', 'Indie', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Casual', 'Indie']"
2015,"['Action', 'Indie']"
2015,['Casual']
2015,"['Adventure', 'Casual']"
2015,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2015,"['Adventure', 'Casual', 'Strategy']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Casual', 'Indie']"
2015,['Simulation']
2015,"['Simulation', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Indie', 'RPG', 'Strategy', 'Early Access']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
2015,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2015,"['Casual', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Casual', 'Indie']"
2015,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
2015,"['Adventure', 'Free to Play', 'Simulation']"
2015,['Simulation']
2016,"['Indie', 'Early Access']"
2015,['Simulation']
2015,"['Action', 'Casual', 'Indie', 'Sports']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Indie', 'Strategy']"
2015,"['Action', 'Indie', 'Strategy']"
2015,['Simulation']
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'RPG']"
2015,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
2015,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie', 'Early Access']"
2015,"['Indie', 'RPG']"
2015,['Action']
2015,"['Action', 'Casual', 'Indie']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,"['Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Casual', 'Indie', 'Sports']"
2015,"['Action', 'Adventure', 'Indie']"
2015,['Action']
1989,['Simulation']
1999,['Action']
2015,"['Adventure', 'Casual', 'Indie', 'RPG']"
2015,"['Adventure', 'Indie']"
2015,['Adventure']
2015,"['Indie', 'Strategy']"
2015,"['Indie', 'Simulation']"
1993,"['Action', 'Simulation']"
2015,['Indie']
2015,['Indie']
2015,"['Action', 'Adventure', 'Indie', 'Simulation']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,['Simulation']
2015,"['Casual', 'Indie']"
2015,['Simulation']
2015,"['Adventure', 'Indie', 'RPG']"
2015,['Simulation']
2015,['Indie']
2015,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']"
2015,"['Simulation', 'Strategy']"
2015,"['Free to Play', 'Massively Multiplayer', 'Simulation']"
2015,['Casual']
2015,"['Action', 'Indie']"
2013,"['Racing', 'Simulation', 'Sports']"
2013,"['Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Indie', 'Strategy']"
2015,"['Action', 'Indie', 'Strategy']"
2015,['Action']
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
1994,['Action']
2015,"['Action', 'Free to Play', 'Massively Multiplayer']"
2015,['Simulation']
2003,['Strategy']
2015,"['Action', 'Free to Play']"
2015,"['Action', 'Indie']"
2015,['Simulation']
2015,['Strategy']
2015,['Strategy']
2015,['Strategy']
2015,"['Casual', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'Simulation']"
2015,['Adventure']
2015,['RPG']
2015,['Simulation']
2015,"['Casual', 'Indie', 'RPG', 'Simulation']"
2015,"['Free to Play', 'Strategy']"
2015,['RPG']
2015,['Indie']
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Casual', 'Indie']"
2015,"['Casual', 'Indie']"
2015,"['Casual', 'Indie']"
2015,['Indie']
2015,['Indie']
2014,"['Adventure', 'Casual']"
2015,"['Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Casual', 'Strategy']"
2015,"['Indie', 'Strategy']"
2015,"['Action', 'RPG', 'Simulation']"
2015,"['Indie', 'Simulation']"
2015,"['Indie', 'Simulation', 'Strategy']"
2015,"['Indie', 'RPG']"
2015,"['Indie', 'RPG']"
2015,"['Casual', 'Simulation']"
2015,['Indie']
2015,"['Action', 'Adventure']"
2015,"['Simulation', 'Strategy']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,['Simulation']
2015,['Strategy']
2015,['Action']
2015,"['Action', 'Indie']"
2015,"['Simulation', 'Strategy']"
2015,"['Indie', 'Racing', 'Sports']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Casual', 'Indie']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Action', 'Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Casual', 'Indie', 'Strategy']"
2015,"['Adventure', 'Indie', 'Simulation', 'Strategy']"
2015,"['Adventure', 'Casual']"
2015,['Strategy']
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Action', 'Adventure', 'RPG']"
2015,"['Action', 'Adventure', 'RPG']"
2015,"['Action', 'Indie', 'RPG']"
1993,['Adventure']
2015,"['Action', 'Indie']"
1995,['Adventure']
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
2015,['RPG']
2015,"['Action', 'Free to Play', 'Indie']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Sports', 'Strategy']"
2015,"['Casual', 'Simulation']"
2015,"['Sports', 'Strategy']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,"['Indie', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,['Adventure']
2015,"['Action', 'Free to Play', 'Indie']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Casual', 'Indie', 'RPG', 'Strategy']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
2015,"['Adventure', 'Casual', 'Simulation']"
2015,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,['Simulation']
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie']"
2015,['Simulation']
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Casual', 'Indie', 'Strategy']"
2015,"['Adventure', 'Indie', 'Early Access']"
2015,"['Indie', 'Simulation']"
1997,['RPG']
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Free to Play', 'Indie']"
2015,['RPG']
2015,"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
2015,"['Action', 'Indie', 'Early Access']"
2015,"['Adventure', 'Casual']"
2015,"['Action', 'Simulation', 'Early Access']"
2015,['Adventure']
2015,"['Action', 'Indie', 'RPG']"
2015,"['Action', 'Indie', 'Strategy', 'Early Access']"
2015,['Indie']
2015,['Indie']
2015,"['Action', 'Indie', 'Early Access']"
2015,['Indie']
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'Strategy']"
2015,['Strategy']
2015,"['RPG', 'Strategy']"
2015,"['Indie', 'Sports', 'Strategy']"
2015,"['RPG', 'Strategy']"
2015,"['Adventure', 'Free to Play', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'Free to Play', 'Indie']"
2015,"['Adventure', 'Casual']"
2015,['Indie']
2015,['Utilities']
2015,['Utilities']
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,['Simulation']
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Indie', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,['Simulation']
2015,"['Action', 'Adventure', 'Indie', 'Strategy']"
2015,['RPG']
2015,"['Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Indie']"
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,['RPG']
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Casual', 'Simulation', 'Sports']"
2015,"['Action', 'Casual', 'Indie', 'Early Access']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Simulation', 'Sports']"
2015,['Adventure']
2015,"['Indie', 'RPG']"
2011,"['Indie', 'RPG']"
2015,"['Indie', 'RPG']"
2011,"['Indie', 'RPG']"
2015,"['Audio Production', 'Utilities', 'Video Production']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Design &amp; Illustration', 'Web Publishing']"
2015,"['Design &amp; Illustration', 'Web Publishing']"
2015,"['Design &amp; Illustration', 'Web Publishing']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']"
2016,"['Action', 'Indie', 'RPG']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,['Action']
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2015,"['Adventure', 'Indie']"
2015,"['Casual', 'Indie']"
2013,"['Indie', 'Strategy']"
2015,"['Adventure', 'RPG', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Casual', 'Indie', 'Early Access']"
2015,['Simulation']
2015,"['Indie', 'RPG', 'Strategy']"
2015,['Adventure']
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Casual']"
2015,"['Action', 'Simulation', 'Strategy']"
2015,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
2015,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2015,"['Action', 'Adventure', 'RPG']"
2015,"['Action', 'Adventure', 'Casual']"
2015,"['Free to Play', 'Racing', 'Simulation', 'Sports']"
2012,"['Adventure', 'Casual', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,['Action']
2015,"['Action', 'Indie', 'Strategy']"
2015,"['RPG', 'Simulation', 'Strategy', 'Early Access']"
2015,"['Action', 'Indie', 'Strategy']"
2015,"['Action', 'Indie', 'Simulation', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Adventure', 'RPG']"
1994,"['Action', 'Adventure', 'RPG']"
2015,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2015,['Simulation']
2015,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2015,"['Indie', 'Strategy']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Indie', 'Strategy', 'Early Access']"
2015,"['Indie', 'Simulation']"
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,['Action']
2015,"['Action', 'Adventure', 'Indie', 'Early Access']"
2015,"['Casual', 'Simulation']"
2015,['Action']
2015,"['Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
2015,"['Adventure', 'Indie']"
2015,"['Indie', 'Racing']"
2015,"['Casual', 'Indie', 'RPG', 'Strategy']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,['RPG']
2015,['Massively Multiplayer']
2015,"['Free to Play', 'Massively Multiplayer']"
2015,"['Free to Play', 'Massively Multiplayer']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Indie', 'Simulation']"
2013,['Racing']
2015,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,['Simulation']
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,['Action']
2015,"['Indie', 'Simulation', 'Strategy']"
2015,['Action']
2015,"['Indie', 'Simulation', 'Strategy']"
2015,"['Action', 'Indie']"
2015,['Action']
2015,"['Adventure', 'Casual', 'Indie']"
2015,['Simulation']
2015,['Casual']
2015,['Action']
2015,"['Adventure', 'Free to Play', 'Indie']"
2015,"['RPG', 'Simulation', 'Strategy']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Casual', 'Indie']"
2015,"['Indie', 'Strategy']"
2015,"['Indie', 'Simulation', 'Strategy']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Adventure', 'Casual']"
2015,"['Casual', 'Free to Play', 'Indie']"
2015,"['Indie', 'Strategy']"
2015,['Adventure']
2015,"['Action', 'Adventure', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie', 'Racing', 'Sports']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'Indie']"
2015,"['RPG', 'Early Access']"
2015,"['Casual', 'Simulation']"
2015,['Simulation']
2015,"['Action', 'Massively Multiplayer', 'RPG']"
2015,['Simulation']
2015,"['Indie', 'RPG']"
2015,"['Indie', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Adventure', 'Casual', 'Indie', 'RPG']"
2011,"['Casual', 'Indie', 'Simulation']"
2015,"['Adventure', 'Indie']"
2015,"['Indie', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,['Software Training']
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Audio Production', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']"
2015,"['Indie', 'RPG']"
2015,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
2015,['Software Training']
2015,"['Indie', 'RPG']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Indie']"
2015,['Action']
2015,"['Action', 'Indie', 'Sports']"
2015,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2015,"['Action', 'Indie', 'Early Access']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Casual']"
2015,"['Simulation', 'Strategy']"
2015,"['Action', 'Indie', 'Strategy']"
2015,"['Casual', 'Simulation']"
2015,['Simulation']
2018,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2015,"['Simulation', 'Strategy']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Action', 'Simulation', 'Strategy']"
2015,"['Free to Play', 'Indie', 'Sports', 'Strategy']"
2015,['Simulation']
2015,"['Casual', 'Indie', 'Simulation']"
2015,['Software Training']
2015,['Software Training']
2015,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']"
2015,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']"
2015,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2015,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']"
2015,['Indie']
2015,"['Indie', 'Simulation', 'Strategy']"
2015,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']"
2015,['Simulation']
2015,"['Action', 'Casual', 'Indie']"
2015,['Simulation']
2015,"['Indie', 'Racing', 'Simulation', 'Sports']"
2015,['Indie']
2015,"['Adventure', 'Casual']"
2015,"['Action', 'Indie']"
2015,['Racing']
2015,"['Indie', 'RPG']"
2015,['Strategy']
2015,['Software Training']
2015,"['Action', 'Indie', 'Early Access']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Indie', 'Racing']"
2015,"['Indie', 'Racing']"
2015,['Adventure']
2015,"['Adventure', 'Indie']"
2015,['Simulation']
2015,['Casual']
2015,['Adventure']
2015,['Action']
2015,['Action']
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Indie']"
2013,['Casual']
2015,"['Action', 'Simulation', 'Early Access']"
2015,"['Action', 'Adventure', 'Indie']"
2015,['Indie']
2015,['Simulation']
2015,"['Adventure', 'Indie']"
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,"['Adventure', 'Indie']"
